Index,Predicate,V POS,Head Word,Head Word POS,Phrase type,Path,Relative Position,Target
1869,fell,VBD,into,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG4-into
1870,fell,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
1871,issuing,VBG,the,DT,NP-PRD,VBG1VP1S-ADV1VP0NP-PRD0,0,ARG0
1872,issuing,VBG,a,DT,NP,VBG1VP0NP0,1,ARG1
1873,fixed,VBN,number,NN,NN,VBN1NP0NN0,1,ARG1
1874,trade,VBP,shares,NNS,NP,VBP1VP1S1SBAR1NP0PP0NP0,0,ARG1
1875,trade,VBP,publicly,RB,ADVP-MNR,VBP1VP0ADVP-MNR0,1,ARGM-MNR
1876,brings,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
1877,brings,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG3-to
1878,brings,VBZ,the,DT,NP,VBZ1VP0NP0,1,ARG1
1879,listed,VBN,soon,RB,ADVP-TMP,VBN1VP-11VP0VP0ADVP-TMP0,0,ARGM-TMP
1880,listed,VBN,will,MD,MD,VBN1VP-11VP0VP0MD0,0,ARGM-MOD
1881,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1883,listed,VBN,country,NN,NP,VBN1VP-11VP1S1SBAR1NP0NP0,0,ARG1
1884,listed,VBN,in,IN,PP-LOC,VBN1VP-10PP-LOC0,1,ARGM-LOC
1885,account,VBP,These,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1886,account,VBP,now,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1887,account,VBP,for,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-for
1889,looking,VBG,*-1,-NONE-,S,VBG1VP0S0,1,ARG1
1890,looking,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1,ARGM-TMP
1891,looking,VBG,before,RB,SBAR-TMP,VBG1VP0SBAR-TMP0,1,ARGM-TMP
1892,stake,VB,People,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S-TPC-20NP-SBJ-10,0,ARG0
1893,stake,VB,their,PRP$,NP,VB1VP0NP0,1,ARG1
1894,runs,VBZ,the,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG1
1895,says,VBZ,People,NNS,S-TPC-2,VBZ1VP1SINV0S-TPC-20,0,ARG1
1896,says,VBZ,Michael,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
1897,turned,VBN,individual,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1898,turned,VBN,from,IN,PP,VBN1VP0ADVP-DIR0PP0,1,ARG2-from
1900,scrambled,VBN,As,IN,SBAR-TMP,VBN1VP1VP1S0SBAR-TMP0,0,ARGM-TMP
1901,scrambled,VBN,securities,NNS,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
1902,scrambled,VBN,*-1,-NONE-,S,VBN1VP0S0,1,ARG1
1903,find,VB,securities,NNS,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
1904,find,VB,new,JJ,NP,VB1VP0NP0,1,ARG1
1905,find,VBP,brokers,NNS,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1906,find,VBP,new,JJ,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1907,find,VBP,easy,JJ,ADJP-PRD,VBP1VP0S0ADJP-PRD0,1,ARG3
1908,sell,VB,brokers,NNS,NP-SBJ,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S0NP-SBJ0,0,ARG0
1909,sell,VB,new,JJ,NP,VB1VP1VP1S1SBAR1ADJP-PRD1S1VP1S1SBAR1NP0NP0,0,ARG1
1910,stretching,VBG,And,CC,CC,VBG1VP1VP1S0CC0,0,ARGM-DIS
1911,stretching,VBG,the,DT,NP-SBJ-1,VBG1VP1VP1S0NP-SBJ-10,0,ARG0
1912,stretching,VBG,their,PRP$,NP,VBG1VP0NP0,1,ARG1
1913,stretching,VBG,far,RB,ADVP-DIR,VBG1VP0ADVP-DIR0,1,ARG2-EXT
1914,stretching,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
1915,do,VB,the,DT,NP-SBJ-1,VB1VP1VP1S-PRP1VP1VP1S0NP-SBJ-10,0,ARG0
1916,do,VB,it,PRP,NP,VB1VP0NP0,1,ARG1
1917,urge,VBP,Financial,JJ,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1918,urge,VBP,often,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1919,urge,VBP,investors,NNS,NP-1,VBP1VP0NP-10,1,ARG1
1921,hold,VB,investors,NNS,NP-1,VB1VP1VP1VP1S1VP0NP-10,0,ARG0
1922,hold,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1923,emerging,VBG,markets,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
1925,outpaced,VBN,many,JJ,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
1926,outpaced,VBN,more,RBR,NP,VBN1VP0NP0,1,ARG1
1927,offer,VBP,Country,NN,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1928,offer,VBP,an,DT,NP,VBP1VP0NP0,1,ARG1
1930,get,VB,a,DT,NP,VB1VP0NP0,1,ARG1
1932,seeking,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
1934,take,VB,But,CC,CC,VB1VP1VP1S0CC0,0,ARGM-DIS
1935,take,VB,n't,RB,RB,VB1VP1VP0RB0,0,ARGM-NEG
1937,take,VB,*,-NONE-,S-PRP-CLR,VB1VP0S-PRP-CLR0,1,ARG0
1938,get,VB,*,-NONE-,NP-SBJ-1,VB1VP1VP1S-PRP-CLR0NP-SBJ-10,0,ARG1
1939,get,VB,burned,VBN,VBN,VB1VP0VP0VBN0,1,ARG2
1940,burned,VBN,*,-NONE-,-NONE-,VBN1VP1VP1VP1S-PRP-CLR0NP-SBJ-10-NONE-0,0,ARG1
1941,whipsaw,VB,Political,JJ,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
1942,whipsaw,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
1943,whipsaw,VB,the,DT,NP,VB1VP0NP0,1,ARG1
1944,tend,VBP,The,DT,NP-SBJ-1,VBP1VP1FRAG0NP-SBJ-10,0,ARG1
1946,swing,VB,The,DT,NP-SBJ-1,VB1VP1VP1S1VP1FRAG0NP-SBJ-10,0,ARG1
1947,swing,VB,more,RBR,ADVP,VB1VP0ADVP0,1,ARGM-MNR
1948,dropped,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1950,dropped,VBD,Oct.,NNP,NP-TMP,VBD1VP0NP-TMP0,1,ARGM-TMP
1951,dropped,VBD,When,WRB,WHADVP-1,VBD1VP1S1SBAR-TMP0WHADVP-10,0,ARGM-TMP
1952,plunged,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0,ARGM-TMP
1954,plunged,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
1956,fell,VBD,When,WRB,SBAR-TMP,VBD1VP1S1S0SBAR-TMP0,0,ARGM-TMP
1959,fell,VBD,16,CD,NP-EXT,VBD1VP0NP-EXT0,1,ARG2-EXT
1962,clobbered,VBN,after,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
1964,trading,VBG,at,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG3-at
1965,trading,VBG,to,TO,PP-CLR,VBG1VP0PP-CLR0,1,ARG4-to
1967,trading,VBG,in,IN,UCP-TMP,VBG1VP0UCP-TMP0,1,ARGM-TMP
1968,trading,VBG,*-1,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG1
1969,trade,VBP,After,IN,PP-TMP,VBP1VP1S0PP-TMP0,0,ARGM-TMP
1970,trade,VBP,country,NN,NP-SBJ-1,VBP1VP1S0NP-SBJ-10,0,ARG1
1971,trade,VBP,currently,RB,ADVP-TMP,VBP1VP1S0ADVP-TMP0,0,ARGM-TMP
1972,trade,VBP,at,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG3-at
1974,climbed,VBN,this,DT,NP-TMP,VBN1VP1VP1S0NP-TMP0,0,ARGM-TMP
1975,climbed,VBN,much,RB,ADVP-MNR,VBN1VP0ADVP-MNR0,1,ARGM-MNR
1976,hold,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1977,hold,VBP,the,DT,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG1
1978,paying,VBG,*,-NONE-,-NONE-,VBG1VP1S-NOM0NP-SBJ0-NONE-0,0,ARG0
1979,paying,VBG,a,DT,NP,VBG1VP0NP0,1,ARG3
1980,paying,VBG,for,IN,PP-CLR,VBG1VP0PP-CLR0,1,ARG1-for
1981,invest,VBP,funds,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
1982,invest,VBP,in,IN,PP-CLR,VBP1VP0PP-CLR0,1,ARG2-in
1983,closed,VBN,markets,NNS,NP,VBN1ADJP-PRD1VP1S1SBAR1NP0NP0,0,ARG1
1985,closed,VBN,to,TO,PP,VBN1ADJP-PRD0PP0,1,ARG2-to
1986,say,VBP,some,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
1988,skyrocketed,VBN,some,DT,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1990,surged,VBN,Spain,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG1
1991,surged,VBN,to,TO,PP-DIR,VBN1VP0PP-DIR0,1,ARG4-to
1993,targeted,VBN,by,IN,PP,VBN1VP0PP0,1,ARG0-by
1994,targeted,VBN,a,DT,NP,VBN1VP0PP-CLR0NP0,1,ARGM-PRD
1995,tied,VBN,a,DT,NP,VBN1VP1NP0NP0,0,ARG1
1996,tied,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG1-to
1997,jumped,VBN,several,JJ,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG0
1998,jumped,VBN,*-1,-NONE-,S-CLR,VBN1VP0S-CLR0,1,ARG1
2001,alarmed,VBN,I,PRP,NP-SBJ-2,VBN1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0,ARG1
2002,alarmed,VBN,very,RB,RB,VBN1ADJP-PRD0RB0,0,ARGM-MNR
2003,alarmed,VBN,*-2,-NONE-,S,VBN1ADJP-PRD0S0,1,ARG0
2004,see,VB,I,PRP,NP-SBJ-2,VB1VP1VP1S1ADJP-PRD1VP1S-TPC-10NP-SBJ-20,0,ARG0
2005,see,VB,these,DT,NP,VB1VP0NP0,1,ARG1
2006,says,VBZ,I,PRP,S-TPC-1,VBZ1VP1SINV0S-TPC-10,0,ARG1
2007,says,VBZ,Smith,NNP,NP-SBJ,VBZ1VP1SINV0NP-SBJ0,1,ARG0
2008,fattened,VBN,newly,RB,RB,VBN1ADJP0RB0,0,ARGM-TMP
2009,fattened,VBN,premiums,NNS,NNS,VBN1ADJP1NP-SBJ0NNS0,1,ARG1
2011,reflect,VBP,the,DT,NP,VBP1VP0NP0,1,ARG1
2012,suggests,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2013,suggests,VBZ,The,DT,S-TPC-1,VBZ1VP1S0S-TPC-10,0,ARG1
2014,seeking,VBG,those,DT,NP,VBG1VP1NP-SBJ0NP0,0,ARG0
2015,seeking,VBG,foreign-stock,JJ,NP,VBG1VP0NP0,1,ARG1
2016,paying,VBG,those,DT,NP-SBJ,VBG1VP1S-NOM1PP1ADJP-PRD1VP1VP1S0NP-SBJ0,0,ARG0
2017,paying,VBG,higher,JJR,NP,VBG1VP0NP0,1,ARG3
2019,cast,VBN,an,DT,NP-SBJ-2,VBN1VP1S-PRD0NP-SBJ-20,0,ARG1
2020,cast,VBN,on,IN,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-on
2021,listed,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
2022,listed,VBN,here,RB,ADVP-LOC,VBN1VP0ADVP-LOC0,1,ARG2
2023,says,VBZ,Mr.,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2025,argue,VBP,They,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2026,argue,VBP,that,IN,SBAR,VBP1VP0SBAR0,1,ARG1
2027,buy,VB,U.S.,NNP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2028,buy,VB,often,RB,ADVP-TMP,VB1VP1VP1S0ADVP-TMP0,0,ARGM-TMP
2029,buy,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2030,buy,VB,American,JJ,NP,VB1VP0NP0,1,ARG1
2031,buy,VB,in,IN,PP-LOC,VB1VP0PP-LOC0,1,ARGM-LOC
2032,represent,VBP,these,DT,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2033,represent,VBP,shares,NNS,NP,VBP1VP0NP0,1,ARG1
2034,traded,VBN,shares,NNS,NP,VBN1VP1NP0NP0,0,ARG1
2035,traded,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2036,buy,VB,That,DT,NP-MNR,VB1VP1VP1S0NP-MNR0,0,ARGM-MNR
2037,buy,VB,investors,NNS,NP-SBJ-1,VB1VP1VP1S0NP-SBJ-10,0,ARG0
2038,buy,VB,can,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2039,buy,VB,essentially,RB,ADVP,VB1VP1VP0ADVP0,0,ARGM-ADV
2040,buy,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2041,buy,VB,without,IN,PP,VB1VP0PP0,1,ARGM-ADV
2043,paying,VBG,the,DT,NP,VBG1VP0NP0,1,ARG3
2044,insist,VBP,people,NNS,NP,VBP1VP1S1SBAR1NP0NP0,0,ARG0
2045,insist,VBP,on,RP,PP-CLR,VBP1VP0PP-CLR0,1,ARG1-on
2046,jumping,VBG,people,NNS,NP,VBG1VP1S-NOM1PP-CLR1VP1S1SBAR1NP0NP0,0,ARG0
2047,jumping,VBG,now,RB,ADVP-TMP,VBG1VP0ADVP-TMP0,1,ARGM-TMP
2048,jumping,VBG,*-1,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARG1
2051,says,VBZ,For,IN,PP,VBZ1VP1S0PP0,0,ARGM-PNC
2052,says,VBZ,Newgate,NNP,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2053,says,VBZ,The,DT,S,VBZ1VP0S0,1,ARG1
2054,have,VBP,I,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2055,have,VBP,The,DT,NP,VBP1VP1S1SBAR1NP-SBJ0NP0,0,ARG1
2056,have,VBP,for,IN,PP,VBP1VP1S1SBAR1NP-SBJ0PP0,1,ARGM-PNC
2058,come,VBP,to,TO,PP-DIR,VBP1VP0PP-DIR0,1,ARG4-to
2059,come,VBP,late,RB,ADVP-TMP,VBP1VP0ADVP-TMP0,1,ARGM-TMP
2060,leave,VB,those,DT,NP-SBJ-4,VB1VP1VP1S1ADJP-PRD1VP1S1VP1S0NP-SBJ-40,0,ARG0
2061,leave,VB,quickly,RB,ADVP-MNR,VB1VP0ADVP-MNR0,1,ARGM-MNR
2062,holding,VBG,The,DT,NP-SBJ,VBG1VP1VP1S-TPC-20NP-SBJ0,0,ARG0
2063,holding,VBG,technical,JJ,NP,VBG1VP0NP0,1,ARG1
2065,owed,VBD,to,TO,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-to
2066,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2067,said,VBD,The,DT,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
2068,repaid,VBN,the,DT,NP-SBJ-49,VBN1VP1VP1S0NP-SBJ-490,0,ARG1
2069,clear,VB,it,PRP,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2072,clear,VB,0,-NONE-,SBAR,VB1VP0NP0SBAR0,1,ARG1
2073,sold,VBN,Soviet,JJ,NP-SBJ-50,VBN1VP1VP1VP1S0NP-SBJ-500,0,ARG1
2074,sold,VBN,in,IN,PP-LOC,VBN1VP0PP-LOC0,1,ARGM-LOC
2075,said,VBD,However,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2076,said,VBD,after,IN,PP-TMP,VBD1VP1S0PP-TMP0,0,ARGM-TMP
2078,said,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2079,say,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-10NP-SBJ0,0,ARG0
2080,say,VB,whether,IN,SBAR,VB1VP0SBAR0,1,ARG1
2081,happen,VB,that,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG1
2082,happen,VB,will,MD,MD,VB1VP1VP0MD0,0,ARGM-MOD
2083,said,VBD,Coincident,JJ,ADJP-TMP,VBD1VP1S0ADJP-TMP0,0,ARGM-TMP
2084,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2085,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2086,permitted,VBN,it,PRP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
2088,open,VB,a,DT,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2090,approved,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
2091,approved,VBN,last,JJ,NP-TMP,VBN1VP0NP-TMP0,1,ARGM-TMP
2093,opened,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2094,crippled,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
2095,crippled,VBN,a,DT,NP-SBJ-51,VBN1VP1VP1VP1S0NP-SBJ-510,0,ARG1
2096,crippled,VBN,unless,IN,SBAR-ADV,VBN1VP0SBAR-ADV0,1,ARGM-ADV
2097,found,VBD,Moscow,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2098,found,VBD,a,DT,NP,VBD1VP0NP0,1,ARG1
2099,settle,VB,Moscow,NNP,NP-SBJ,VB1VP1VP1S1SBAR1NP1VP1S0NP-SBJ0,0,ARG0
2100,settle,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2103,lent,VBN,to,TO,PP-CLR,VBN1VP0PP-CLR0,1,ARG2-to
2104,lent,VBN,before,IN,SBAR-TMP,VBN1VP0SBAR-TMP0,1,ARGM-TMP
2105,seized,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2106,seized,VBD,power,NN,NP,VBD1VP0NP0,1,ARG1
2108,amended,VBN,the,DT,NP,VBN1VP1S1SBAR1PRN1NP0NP0,0,ARG1
2109,extend,VB,Americans,NNS,NP-SBJ,VB1VP1VP1S0NP-SBJ0,0,ARG0
2110,extend,VB,credit,NN,NP,VB1VP0NP0,1,ARG1
2112,extend,VB,unless,IN,SBAR-ADV,VB1VP0SBAR-ADV0,1,ARGM-ADV
2113,belongs,VBZ,The,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2114,belongs,VBZ,to,TO,PP-CLR,VBZ1VP0PP-CLR0,1,ARG1-to
2115,settled,VBN,Moscow,NNP,NP-SBJ,VBN1VP1VP1S0NP-SBJ0,0,ARG0
2116,settled,VBN,pre-1917,JJ,NP,VBN1VP0NP0,1,ARG1
2117,settled,VBN,in,IN,PP-TMP,VBN1VP0PP-TMP0,1,ARGM-TMP
2119,stressed,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2120,stressed,VBD,the,DT,NP,VBD1VP0NP0,1,ARG1
2121,stressed,VBD,as,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARG2-as
2122,satisfying,VBG,*,-NONE-,NP-SBJ,VBG1VP1S-NOM0NP-SBJ0,0,ARG0
2123,satisfying,VBG,the,DT,NP,VBG1VP0NP0,1,ARG1
2126,face,VB,still,RB,ADVP-TMP,VB1VP1VP0ADVP-TMP0,0,ARGM-TMP
2127,face,VB,legal,JJ,NP,VB1VP0NP0,1,ARG1
2128,face,VB,until,IN,SBAR-TMP,VB1VP0SBAR-TMP0,1,ARGM-TMP
2129,raising,VBG,the,DT,NP-SBJ,VBG1VP1S-NOM1PP1NP1VP1VP1S0NP-SBJ0,0,ARG0
2130,raising,VBG,money,NN,NP,VBG1VP0NP0,1,ARG1
2131,raising,VBG,in,IN,PP-LOC,VBG1VP0PP-LOC0,1,ARGM-LOC
2132,settle,VBP,they,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2133,settle,VBP,hundreds,NNS,NP,VBP1VP0NP0,1,ARG1
2134,leveling,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
2135,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
2136,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2138,manufactured,VBN,goods,NNS,NNS,VBN1NP0NNS0,1,ARG1
2139,failed,VBD,orders,NNS,NP-SBJ-1,VBD1VP1S0NP-SBJ-10,0,ARG1
2140,failed,VBD,*-1,-NONE-,S,VBD1VP0S0,1,ARG2
2141,rise,VB,orders,NNS,NP-SBJ-1,VB1VP1VP1S1VP1S0NP-SBJ-10,0,ARG1
2142,rise,VB,in,IN,PP-TMP,VB1VP0PP-TMP0,1,ARGM-TMP
2143,said,VBD,Meanwhile,RB,ADVP-TMP,VBD1VP1S0ADVP-TMP0,0,ARGM-TMP
2144,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2145,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2146,indicated,VBD,its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2147,indicated,VBD,that,IN,SBAR,VBD1VP0SBAR0,1,ARG1
2148,contracted,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2149,contracted,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2150,contracted,VBD,for,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2151,inched,VBD,Its,PRP$,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2153,inched,VBD,to,TO,PP-DIR,VBD1VP0PP-DIR0,1,ARG4-to
2154,inched,VBD,from,IN,PP-DIR,VBD1VP0PP-DIR0,1,ARG3-from
2155,suggests,VBZ,Any,DT,NP-SBJ,VBZ1VP1S0NP-SBJ0,0,ARG0
2156,suggests,VBZ,0,-NONE-,SBAR,VBZ1VP0SBAR0,1,ARG1
2157,declining,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
2158,declining,VBG,generally,RB,ADVP,VBG1VP1VP0ADVP0,0,ARGM-ADV
2159,purchasing,VBG,managers,NNS,NNS,VBG1NP-SBJ0NNS0,1,ARG0
2160,said,VBD,The,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2161,said,VBD,however,RB,ADVP,VBD1VP1S0ADVP0,0,ARGM-DIS
2164,turned,VBD,orders,NNS,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2165,turned,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2166,turned,VBD,after,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2167,booked,VBD,Factories,NNS,NP-SBJ,VBD1VP1S-TPC-20NP-SBJ0,0,ARG0
2168,booked,VBD,$,$,NP,VBD1VP0NP0,1,ARG1
2169,booked,VBD,in,IN,PP-TMP,VBD1VP0PP-TMP0,1,ARGM-TMP
2170,said,VBD,the,DT,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2171,said,VBD,Factories,NNS,S-TPC-2,VBD1VP1S0S-TPC-20,0,ARG1
2172,fallen,VBN,If,IN,SBAR-ADV,VBN1VP1VP1VP1S0SBAR-ADV0,0,ARGM-ADV
2173,fallen,VBN,factory,NN,NP-SBJ,VBN1VP1VP1VP1S0NP-SBJ0,0,ARG1
2174,fallen,VBN,would,MD,MD,VBN1VP1VP1VP0MD0,0,ARGM-MOD
2175,fallen,VBN,2.1,CD,NP-EXT,VBN1VP0NP-EXT0,1,ARG2-EXT
2176,said,VBD,In,IN,PP-LOC,VBD1VP1S0PP-LOC0,0,ARGM-LOC
2178,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2179,ran,VBD,construction,NN,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG1
2180,ran,VBD,at,IN,PP-CLR,VBD1VP0PP-CLR0,1,ARGM-MNR
2181,reported,VBN,the,DT,NP,VBN1VP1NP0NP0,0,ARG1
2182,reported,VBN,for,IN,PP,VBN1VP0PP0,1,ARGM-TMP
2183,adjusted,VBN,The,DT,NP-SBJ-1,VBN1VP1VP1VP1S0NP-SBJ-10,0,ARG1
2184,adjusted,VBN,*,-NONE-,S-PRP,VBN1VP0S-PRP0,1,ARGM-PNC
2185,remove,VB,*,-NONE-,NP-SBJ,VB1VP1VP1S-PRP0NP-SBJ0,0,ARG0
2186,remove,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2188,adjusted,VBN,n't,RB,RB,VBN1VP1VP0RB0,0,ARGM-NEG
2189,adjusted,VBN,for,IN,PP-PRP,VBN1VP0PP-PRP0,1,ARG4-for
2190,said,VBD,Kenneth,NNP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2191,said,VBD,0,-NONE-,SBAR,VBD1VP0SBAR0,1,ARG1
2193,taper,VB,demand,NN,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG1
2195,failed,VBN,the,DT,NP-SBJ-1,VBN1VP1VP1S0NP-SBJ-10,0,ARG1
2196,failed,VBN,*-1,-NONE-,S,VBN1VP0S0,1,ARG2
2197,revive,VB,the,DT,NP-SBJ-1,VB1VP1VP1S1VP1VP1S0NP-SBJ-10,0,ARG0
2198,revive,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2199,stepping,VBG,What,WP,WHNP-46,VBG1VP1SQ1SBARQ-TPC-10WHNP-460,0,ARG1
2200,stepping,VBG,forward,RB,ADVP-DIR,VBG1VP0ADVP-DIR0,1,ARGM-DIR
2201,stepping,VBG,*-2,-NONE-,S-PRP,VBG1VP0S-PRP0,1,ARGM-PNC
2202,pick,VB,What,WP,WHNP-46,VB1VP1VP1S-PRP1VP1SQ1SBARQ-TPC-10WHNP-460,0,ARG0
2203,pick,VB,the,DT,NP,VB1VP0NP0,1,ARG1
2204,asked,VBD,he,PRP,NP-SBJ,VBD1VP1S0NP-SBJ0,0,ARG0
2205,asked,VBD,What,WP,SBARQ-TPC-1,VBD1VP1S0SBARQ-TPC-10,0,ARG1
2206,draw,VBP,I,PRP,NP-SBJ,VBP1VP1S0NP-SBJ0,0,ARG0
2207,draw,VBP,a,DT,NP,VBP1VP0NP0,1,ARG1
2208,growing,VBG,By,IN,PP,VBG1VP1VP1S0PP0,0,ARGM-ADV
2209,growing,VBG,the,DT,NP-SBJ,VBG1VP1VP1S0NP-SBJ0,0,ARG1
